State,County,Region,Race Group,Life Expectancy
Nebraska,Hall,Midwest,Hispanic,81.8
Nebraska,Lancaster,Midwest,Hispanic,86.2
Nebraska,Lincoln,Midwest,Hispanic,77.0
Nebraska,Platte,Midwest,Hispanic,82.9
Nebraska,Sarpy,Midwest,Hispanic,86.6
Nebraska,Scotts Bluff,Midwest,Hispanic,76.5
Nevada,Churchill,West,Hispanic,86.3
Nevada,Clark,West,Hispanic,80.9
Nevada,Douglas,West,Hispanic,87.2
Nevada,Elko,West,Hispanic,78.5
Nevada,Humboldt,West,Hispanic,101.0
Nevada,Lyon,West,Hispanic,87.7
Nevada,Nye,West,Hispanic,78.9
Nevada,Washoe,West,Hispanic,82.7
Nevada,Carson City,West,Hispanic,81.6
New Hampshire,Cheshire,Northeast,Hispanic,96.3
New Hampshire,Hillsborough,Northeast,Hispanic,85.0
New Hampshire,Merrimack,Northeast,Hispanic,93.8
New Hampshire,Rockingham,Northeast,Hispanic,95.0
New Hampshire,Strafford,Northeast,Hispanic,85.4
New Jersey,Atlantic,Northeast,Hispanic,80.0
New Jersey,Bergen,Northeast,Hispanic,83.9
New Jersey,Burlington,Northeast,Hispanic,83.5
New Jersey,Camden,Northeast,Hispanic,77.8
New Jersey,Cape May,Northeast,Hispanic,87.2
New Jersey,Cumberland,Northeast,Hispanic,76.2
New Jersey,Essex,Northeast,Hispanic,81.2
New Jersey,Gloucester,Northeast,Hispanic,81.1
New Jersey,Hudson,Northeast,Hispanic,81.7
New Jersey,Hunterdon,Northeast,Hispanic,85.1
New Jersey,Mercer,Northeast,Hispanic,80.9
New Jersey,Middlesex,Northeast,Hispanic,82.1
New Jersey,Monmouth,Northeast,Hispanic,80.4
New Jersey,Morris,Northeast,Hispanic,84.7
New Jersey,Ocean,Northeast,Hispanic,82.2
New Jersey,Passaic,Northeast,Hispanic,81.5
New Jersey,Salem,Northeast,Hispanic,82.7
New Jersey,Somerset,Northeast,Hispanic,84.7
New Jersey,Sussex,Northeast,Hispanic,81.8
New Jersey,Union,Northeast,Hispanic,81.5
New Jersey,Warren,Northeast,Hispanic,86.2
New Mexico,Bernalillo,West,Hispanic,74.3
New Mexico,Chaves,West,Hispanic,72.8
New Mexico,Cibola,West,Hispanic,74.1
New Mexico,Colfax,West,Hispanic,71.3
New Mexico,Curry,West,Hispanic,71.8
New Mexico,Dona Ana,West,Hispanic,76.0
New Mexico,Eddy,West,Hispanic,72.8
New Mexico,Grant,West,Hispanic,72.8
New Mexico,Lea,West,Hispanic,73.8
New Mexico,Lincoln,West,Hispanic,74.9
New Mexico,Los Alamos,West,Hispanic,81.3
New Mexico,Luna,West,Hispanic,74.4
New Mexico,McKinley,West,Hispanic,72.8
New Mexico,Otero,West,Hispanic,76.7
New Mexico,Quay,West,Hispanic,70.8
New Mexico,Rio Arriba,West,Hispanic,69.0
New Mexico,Roosevelt,West,Hispanic,72.5
New Mexico,Sandoval,West,Hispanic,78.1
New Mexico,San Juan,West,Hispanic,73.9
New Mexico,San Miguel,West,Hispanic,72.9
New Mexico,Santa Fe,West,Hispanic,76.8
New Mexico,Sierra,West,Hispanic,73.3
New Mexico,Socorro,West,Hispanic,70.9
New Mexico,Taos,West,Hispanic,74.6
New Mexico,Torrance,West,Hispanic,73.2
New Mexico,Union,West,Hispanic,71.5
New Mexico,Valencia,West,Hispanic,74.8
New York,Albany,Northeast,Hispanic,84.0
New York,Bronx,Northeast,Hispanic,78.8
New York,Broome,Northeast,Hispanic,79.8
New York,Cattaraugus,Northeast,Hispanic,79.0
New York,Chautauqua,Northeast,Hispanic,73.5
New York,Chemung,Northeast,Hispanic,88.8
New York,Clinton,Northeast,Hispanic,87.0
New York,Columbia,Northeast,Hispanic,101.8
New York,Delaware,Northeast,Hispanic,80.4
New York,Dutchess,Northeast,Hispanic,82.7
New York,Erie,Northeast,Hispanic,76.9
New York,Fulton,Northeast,Hispanic,85.8
New York,Genesee,Northeast,Hispanic,83.5
New York,Greene,Northeast,Hispanic,84.6
New York,Jefferson,Northeast,Hispanic,83.1
New York,Kings,Northeast,Hispanic,79.5
New York,Livingston,Northeast,Hispanic,90.4
New York,Madison,Northeast,Hispanic,94.8
New York,Monroe,Northeast,Hispanic,77.4
New York,Montgomery,Northeast,Hispanic,76.5
New York,Nassau,Northeast,Hispanic,82.9
New York,New York,Northeast,Hispanic,81.9
New York,Niagara,Northeast,Hispanic,77.4
New York,Oneida,Northeast,Hispanic,78.5
New York,Onondaga,Northeast,Hispanic,79.6
New York,Ontario,Northeast,Hispanic,82.2
New York,Orange,Northeast,Hispanic,81.2
New York,Orleans,Northeast,Hispanic,94.4
New York,Otsego,Northeast,Hispanic,84.3
New York,Putnam,Northeast,Hispanic,85.8
New York,Queens,Northeast,Hispanic,83.3
New York,Rensselaer,Northeast,Hispanic,79.7
New York,Richmond,Northeast,Hispanic,80.9
New York,Rockland,Northeast,Hispanic,81.4
New York,St. Lawrence,Northeast,Hispanic,96.0
New York,Saratoga,Northeast,Hispanic,93.3
New York,Schenectady,Northeast,Hispanic,78.0
New York,Steuben,Northeast,Hispanic,86.6
New York,Suffolk,Northeast,Hispanic,81.2
New York,Sullivan,Northeast,Hispanic,78.5
New York,Tompkins,Northeast,Hispanic,96.6
New York,Ulster,Northeast,Hispanic,81.8
New York,Wayne,Northeast,Hispanic,81.2
New York,Westchester,Northeast,Hispanic,83.8
North Carolina,Alamance,South,Hispanic,86.5
North Carolina,Alexander,South,Hispanic,87.7
North Carolina,Beaufort,South,Hispanic,83.0
North Carolina,Brunswick,South,Hispanic,82.5
North Carolina,Buncombe,South,Hispanic,88.7
North Carolina,Burke,South,Hispanic,86.9
North Carolina,Cabarrus,South,Hispanic,84.0
North Carolina,Caldwell,South,Hispanic,85.9
North Carolina,Catawba,South,Hispanic,93.5
North Carolina,Chatham,South,Hispanic,89.1
North Carolina,Cleveland,South,Hispanic,82.3
North Carolina,Columbus,South,Hispanic,95.7
North Carolina,Craven,South,Hispanic,81.2
North Carolina,Cumberland,South,Hispanic,81.5
North Carolina,Davidson,South,Hispanic,94.6
North Carolina,Davie,South,Hispanic,88.8
North Carolina,Duplin,South,Hispanic,80.3
North Carolina,Durham,South,Hispanic,85.8
North Carolina,Forsyth,South,Hispanic,81.6
North Carolina,Franklin,South,Hispanic,94.1
North Carolina,Gaston,South,Hispanic,83.9
North Carolina,Granville,South,Hispanic,92.4
North Carolina,Guilford,South,Hispanic,83.2
North Carolina,Harnett,South,Hispanic,82.0
North Carolina,Haywood,South,Hispanic,90.2
North Carolina,Henderson,South,Hispanic,86.5
North Carolina,Hoke,South,Hispanic,78.7
North Carolina,Iredell,South,Hispanic,87.5
North Carolina,Johnston,South,Hispanic,81.7
North Carolina,Lee,South,Hispanic,80.6
North Carolina,Lenoir,South,Hispanic,91.5
North Carolina,Lincoln,South,Hispanic,97.3
North Carolina,Macon,South,Hispanic,82.7
North Carolina,Mecklenburg,South,Hispanic,82.7
North Carolina,Montgomery,South,Hispanic,76.7
North Carolina,Moore,South,Hispanic,81.0
North Carolina,Nash,South,Hispanic,88.6
North Carolina,New Hanover,South,Hispanic,82.8
North Carolina,Onslow,South,Hispanic,82.7
North Carolina,Orange,South,Hispanic,85.4
North Carolina,Pender,South,Hispanic,91.1
North Carolina,Pitt,South,Hispanic,90.7
North Carolina,Randolph,South,Hispanic,81.5
North Carolina,Richmond,South,Hispanic,83.7
North Carolina,Robeson,South,Hispanic,78.3
North Carolina,Rockingham,South,Hispanic,111.9
North Carolina,Rowan,South,Hispanic,92.1
North Carolina,Rutherford,South,Hispanic,89.6
North Carolina,Sampson,South,Hispanic,81.6
North Carolina,Stanly,South,Hispanic,86.9
North Carolina,Stokes,South,Hispanic,85.8
North Carolina,Surry,South,Hispanic,86.3
North Carolina,Union,South,Hispanic,84.7
North Carolina,Vance,South,Hispanic,89.7
North Carolina,Wake,South,Hispanic,85.3
North Carolina,Watauga,South,Hispanic,87.6
North Carolina,Wayne,South,Hispanic,81.3
North Carolina,Wilson,South,Hispanic,88.7
North Carolina,Yadkin,South,Hispanic,93.4
North Dakota,Burleigh,Midwest,Hispanic,84.5
North Dakota,Cass,Midwest,Hispanic,75.8
North Dakota,Grand Forks,Midwest,Hispanic,85.0
North Dakota,Stark,Midwest,Hispanic,86.1
North Dakota,Ward,Midwest,Hispanic,87.5
Ohio,Allen,Midwest,Hispanic,87.6
Ohio,Ashtabula,Midwest,Hispanic,79.1
Ohio,Butler,Midwest,Hispanic,96.4
Ohio,Clark,Midwest,Hispanic,84.5
Ohio,Clermont,Midwest,Hispanic,95.3
Ohio,Cuyahoga,Midwest,Hispanic,79.6
Ohio,Defiance,Midwest,Hispanic,71.4
Ohio,Delaware,Midwest,Hispanic,89.0
Ohio,Erie,Midwest,Hispanic,78.5
Ohio,Fairfield,Midwest,Hispanic,101.2
Ohio,Franklin,Midwest,Hispanic,84.3
Ohio,Fulton,Midwest,Hispanic,75.0
Ohio,Greene,Midwest,Hispanic,90.2
Ohio,Hamilton,Midwest,Hispanic,102.3
Ohio,Hancock,Midwest,Hispanic,76.2
Ohio,Henry,Midwest,Hispanic,76.8
Ohio,Huron,Midwest,Hispanic,80.6
Ohio,Lake,Midwest,Hispanic,110.7
Ohio,Licking,Midwest,Hispanic,94.1
Ohio,Lorain,Midwest,Hispanic,77.5
Ohio,Lucas,Midwest,Hispanic,76.3
Ohio,Mahoning,Midwest,Hispanic,78.6
Ohio,Medina,Midwest,Hispanic,96.5
Ohio,Miami,Midwest,Hispanic,86.0
Ohio,Montgomery,Midwest,Hispanic,86.7
Ohio,Ottawa,Midwest,Hispanic,76.2
Ohio,Putnam,Midwest,Hispanic,74.1
Ohio,Richland,Midwest,Hispanic,80.1
Ohio,Sandusky,Midwest,Hispanic,81.5
Ohio,Seneca,Midwest,Hispanic,77.2
Ohio,Stark,Midwest,Hispanic,89.4
Ohio,Summit,Midwest,Hispanic,93.4
Ohio,Trumbull,Midwest,Hispanic,91.4
Ohio,Warren,Midwest,Hispanic,87.5
Ohio,Wayne,Midwest,Hispanic,97.5
Ohio,Williams,Midwest,Hispanic,74.1
Ohio,Wood,Midwest,Hispanic,77.4
Oklahoma,Beckham,South,Hispanic,77.1
Oklahoma,Bryan,South,Hispanic,79.2
Oklahoma,Caddo,South,Hispanic,71.8
Oklahoma,Canadian,South,Hispanic,81.6
Oklahoma,Carter,South,Hispanic,78.1
Oklahoma,Cleveland,South,Hispanic,83.8
Oklahoma,Comanche,South,Hispanic,76.0
Oklahoma,Creek,South,Hispanic,82.7
Oklahoma,Custer,South,Hispanic,85.7
Oklahoma,Garfield,South,Hispanic,80.2
Oklahoma,Garvin,South,Hispanic,73.1
Oklahoma,Grady,South,Hispanic,83.0
Oklahoma,Jackson,South,Hispanic,74.5
Oklahoma,Kay,South,Hispanic,87.1
Oklahoma,Kingfisher,South,Hispanic,84.9
Oklahoma,Le Flore,South,Hispanic,84.1
Oklahoma,Logan,South,Hispanic,86.0
Oklahoma,Love,South,Hispanic,80.3
Oklahoma,McClain,South,Hispanic,78.3
Oklahoma,McCurtain,South,Hispanic,83.9
Oklahoma,Marshall,South,Hispanic,83.0
Oklahoma,Muskogee,South,Hispanic,81.2
Oklahoma,Oklahoma,South,Hispanic,77.5
Oklahoma,Okmulgee,South,Hispanic,80.2
Oklahoma,Osage,South,Hispanic,82.7
Oklahoma,Ottawa,South,Hispanic,80.7
Oklahoma,Payne,South,Hispanic,87.6
Oklahoma,Pittsburg,South,Hispanic,79.1
Oklahoma,Pontotoc,South,Hispanic,92.1
Oklahoma,Pottawatomie,South,Hispanic,78.5
Oklahoma,Rogers,South,Hispanic,81.4
Oklahoma,Stephens,South,Hispanic,85.4
Oklahoma,Texas,South,Hispanic,79.9
Oklahoma,Tillman,South,Hispanic,73.3
Oklahoma,Tulsa,South,Hispanic,80.4
Oklahoma,Wagoner,South,Hispanic,84.6
Oklahoma,Washington,South,Hispanic,82.4
Oregon,Benton,West,Hispanic,87.4
Oregon,Clackamas,West,Hispanic,84.3
Oregon,Clatsop,West,Hispanic,93.4
Oregon,Columbia,West,Hispanic,87.6
Oregon,Coos,West,Hispanic,93.8
Oregon,Crook,West,Hispanic,81.4
Oregon,Curry,West,Hispanic,89.1
Oregon,Deschutes,West,Hispanic,83.2
Oregon,Douglas,West,Hispanic,86.2
Oregon,Hood River,West,Hispanic,88.7
Oregon,Jackson,West,Hispanic,82.5
Oregon,Jefferson,West,Hispanic,77.1
Oregon,Josephine,West,Hispanic,78.1
Oregon,Klamath,West,Hispanic,82.6
Oregon,Lane,West,Hispanic,83.1
Oregon,Lincoln,West,Hispanic,80.4
Oregon,Linn,West,Hispanic,87.9
Oregon,Malheur,West,Hispanic,76.2
Oregon,Marion,West,Hispanic,81.1
Oregon,Morrow,West,Hispanic,81.8
Oregon,Multnomah,West,Hispanic,82.1
Oregon,Polk,West,Hispanic,81.2
Oregon,Tillamook,West,Hispanic,86.5
Oregon,Umatilla,West,Hispanic,81.0
Oregon,Wasco,West,Hispanic,87.7
Oregon,Washington,West,Hispanic,83.8
Oregon,Yamhill,West,Hispanic,85.1
Pennsylvania,Adams,Northeast,Hispanic,84.9
Pennsylvania,Allegheny,Northeast,Hispanic,87.3
Pennsylvania,Beaver,Northeast,Hispanic,89.5
Pennsylvania,Berks,Northeast,Hispanic,78.8
Pennsylvania,Blair,Northeast,Hispanic,99.5
Pennsylvania,Bucks,Northeast,Hispanic,83.8
Pennsylvania,Butler,Northeast,Hispanic,80.3
Pennsylvania,Carbon,Northeast,Hispanic,79.7
Pennsylvania,Centre,Northeast,Hispanic,85.9
Pennsylvania,Chester,Northeast,Hispanic,86.2
Pennsylvania,Clearfield,Northeast,Hispanic,99.0
Pennsylvania,Columbia,Northeast,Hispanic,86.7
Pennsylvania,Cumberland,Northeast,Hispanic,82.4
Pennsylvania,Dauphin,Northeast,Hispanic,76.1
Pennsylvania,Delaware,Northeast,Hispanic,79.4
Pennsylvania,Erie,Northeast,Hispanic,78.5
Pennsylvania,Franklin,Northeast,Hispanic,79.7
Pennsylvania,Lackawanna,Northeast,Hispanic,81.0
Pennsylvania,Lancaster,Northeast,Hispanic,79.2
Pennsylvania,Lebanon,Northeast,Hispanic,76.9
Pennsylvania,Lehigh,Northeast,Hispanic,79.3
Pennsylvania,Luzerne,Northeast,Hispanic,83.9
Pennsylvania,Lycoming,Northeast,Hispanic,87.8
Pennsylvania,Mercer,Northeast,Hispanic,89.5
Pennsylvania,Monroe,Northeast,Hispanic,80.8
Pennsylvania,Montgomery,Northeast,Hispanic,82.5
Pennsylvania,Northampton,Northeast,Hispanic,80.7
Pennsylvania,Northumberland,Northeast,Hispanic,82.2
Pennsylvania,Philadelphia,Northeast,Hispanic,76.6
Pennsylvania,Pike,Northeast,Hispanic,91.6
Pennsylvania,Schuylkill,Northeast,Hispanic,82.6
Pennsylvania,Union,Northeast,Hispanic,92.0
Pennsylvania,Washington,Northeast,Hispanic,92.5
Pennsylvania,Wayne,Northeast,Hispanic,84.2
Pennsylvania,Westmoreland,Northeast,Hispanic,94.3
Pennsylvania,York,Northeast,Hispanic,76.8
Rhode Island,Bristol,Northeast,Hispanic,96.4
Rhode Island,Kent,Northeast,Hispanic,91.5
Rhode Island,Newport,Northeast,Hispanic,102.3
Rhode Island,Providence,Northeast,Hispanic,84.7
Rhode Island,Washington,Northeast,Hispanic,90.1
South Carolina,Aiken,South,Hispanic,83.6
South Carolina,Anderson,South,Hispanic,84.5
South Carolina,Beaufort,South,Hispanic,89.4
South Carolina,Berkeley,South,Hispanic,79.5
South Carolina,Charleston,South,Hispanic,82.0
South Carolina,Dorchester,South,Hispanic,79.3
South Carolina,Edgefield,South,Hispanic,93.2
South Carolina,Florence,South,Hispanic,88.5
South Carolina,Greenville,South,Hispanic,82.6
South Carolina,Horry,South,Hispanic,81.8
South Carolina,Jasper,South,Hispanic,74.4
South Carolina,Kershaw,South,Hispanic,80.3
South Carolina,Lancaster,South,Hispanic,84.7
South Carolina,Laurens,South,Hispanic,82.8
South Carolina,Lexington,South,Hispanic,84.0
South Carolina,Oconee,South,Hispanic,86.1
South Carolina,Orangeburg,South,Hispanic,83.0
South Carolina,Pickens,South,Hispanic,83.4
South Carolina,Richland,South,Hispanic,80.5
South Carolina,Saluda,South,Hispanic,84.4
South Carolina,Spartanburg,South,Hispanic,84.7
South Carolina,Sumter,South,Hispanic,86.0
South Carolina,York,South,Hispanic,85.2
South Dakota,Beadle,Midwest,Hispanic,84.2
South Dakota,Minnehaha,Midwest,Hispanic,76.7
South Dakota,Pennington,Midwest,Hispanic,77.8
Tennessee,Anderson,South,Hispanic,88.4
Tennessee,Bedford,South,Hispanic,83.4
Tennessee,Blount,South,Hispanic,85.3
Tennessee,Bradley,South,Hispanic,79.0
Tennessee,Cheatham,South,Hispanic,85.8
Tennessee,Coffee,South,Hispanic,83.3
Tennessee,Cumberland,South,Hispanic,81.3
Tennessee,Davidson,South,Hispanic,81.3
Tennessee,DeKalb,South,Hispanic,82.6
Tennessee,Dickson,South,Hispanic,80.2
Tennessee,Hamblen,South,Hispanic,84.4
Tennessee,Hamilton,South,Hispanic,86.5
Tennessee,Knox,South,Hispanic,83.3
Tennessee,Loudon,South,Hispanic,90.8
Tennessee,McMinn,South,Hispanic,82.2
Tennessee,Madison,South,Hispanic,82.5
Tennessee,Maury,South,Hispanic,79.0
Tennessee,Monroe,South,Hispanic,80.8
Tennessee,Montgomery,South,Hispanic,82.2
Tennessee,Putnam,South,Hispanic,79.7
Tennessee,Robertson,South,Hispanic,83.6
Tennessee,Rutherford,South,Hispanic,80.1
Tennessee,Sevier,South,Hispanic,82.1
Tennessee,Shelby,South,Hispanic,79.5
Tennessee,Sullivan,South,Hispanic,96.5
Tennessee,Sumner,South,Hispanic,83.1
Tennessee,Tipton,South,Hispanic,83.5
Tennessee,Warren,South,Hispanic,96.6
Tennessee,Washington,South,Hispanic,87.4
Tennessee,Williamson,South,Hispanic,87.8
Tennessee,Wilson,South,Hispanic,83.7
Texas,Anderson,South,Hispanic,71.0
Texas,Andrews,South,Hispanic,75.3
Texas,Angelina,South,Hispanic,77.3
Texas,Aransas,South,Hispanic,75.4
Texas,Atascosa,South,Hispanic,73.9
Texas,Austin,South,Hispanic,79.8
Texas,Bailey,South,Hispanic,74.4
Texas,Bandera,South,Hispanic,81.5
Texas,Bastrop,South,Hispanic,79.2
Texas,Bee,South,Hispanic,71.2
Texas,Bell,South,Hispanic,79.0
Texas,Bexar,South,Hispanic,76.3
Texas,Blanco,South,Hispanic,80.4
Texas,Bosque,South,Hispanic,83.1
Texas,Bowie,South,Hispanic,85.1
Texas,Brazoria,South,Hispanic,79.9
Texas,Brazos,South,Hispanic,80.8
Texas,Brewster,South,Hispanic,83.2
Texas,Brown,South,Hispanic,76.3
Texas,Burleson,South,Hispanic,78.2
Texas,Burnet,South,Hispanic,79.1
Texas,Caldwell,South,Hispanic,76.6
Texas,Calhoun,South,Hispanic,74.0
Texas,Cameron,South,Hispanic,76.1
Texas,Camp,South,Hispanic,89.6
Texas,Castro,South,Hispanic,73.7
Texas,Chambers,South,Hispanic,82.9
Texas,Cherokee,South,Hispanic,78.9
Texas,Childress,South,Hispanic,70.2
Texas,Collin,South,Hispanic,84.4
Texas,Colorado,South,Hispanic,76.8
Texas,Comal,South,Hispanic,79.6
Texas,Comanche,South,Hispanic,77.6
Texas,Cooke,South,Hispanic,87.6
Texas,Coryell,South,Hispanic,82.4
Texas,Crosby,South,Hispanic,67.6
Texas,Dallam,South,Hispanic,71.7
Texas,Dallas,South,Hispanic,80.0
Texas,Dawson,South,Hispanic,69.7
Texas,Deaf Smith,South,Hispanic,73.2
Texas,Denton,South,Hispanic,85.6
Texas,DeWitt,South,Hispanic,73.9
Texas,Eastland,South,Hispanic,74.8
Texas,Ector,South,Hispanic,73.5
Texas,Ellis,South,Hispanic,79.5
Texas,El Paso,South,Hispanic,76.8
Texas,Erath,South,Hispanic,85.1
Texas,Falls,South,Hispanic,78.3
Texas,Fannin,South,Hispanic,79.8
Texas,Fayette,South,Hispanic,77.0
Texas,Floyd,South,Hispanic,72.0
Texas,Fort Bend,South,Hispanic,82.5
Texas,Franklin,South,Hispanic,80.2
Texas,Freestone,South,Hispanic,84.8
Texas,Frio,South,Hispanic,71.5
Texas,Gaines,South,Hispanic,74.7
Texas,Galveston,South,Hispanic,79.6
Texas,Garza,South,Hispanic,73.9
Texas,Gillespie,South,Hispanic,82.7
Texas,Goliad,South,Hispanic,73.4
Texas,Gonzales,South,Hispanic,75.7
Texas,Gray,South,Hispanic,78.1
Texas,Grayson,South,Hispanic,83.0
Texas,Gregg,South,Hispanic,78.4
Texas,Grimes,South,Hispanic,78.9
Texas,Guadalupe,South,Hispanic,79.2
Texas,Hale,South,Hispanic,72.1
Texas,Hansford,South,Hispanic,90.6
Texas,Hardin,South,Hispanic,92.8
Texas,Harris,South,Hispanic,79.9
Texas,Harrison,South,Hispanic,86.8
Texas,Hays,South,Hispanic,79.0
Texas,Henderson,South,Hispanic,82.6
Texas,Hidalgo,South,Hispanic,76.5
Texas,Hill,South,Hispanic,77.8
Texas,Hockley,South,Hispanic,72.6
Texas,Hood,South,Hispanic,84.3
Texas,Hopkins,South,Hispanic,82.4
Texas,Houston,South,Hispanic,83.1
Texas,Howard,South,Hispanic,72.7
Texas,Hunt,South,Hispanic,81.9
Texas,Hutchinson,South,Hispanic,75.4
Texas,Jackson,South,Hispanic,76.6
Texas,Jasper,South,Hispanic,82.2
Texas,Jefferson,South,Hispanic,82.4
Texas,Jim Wells,South,Hispanic,71.2
Texas,Johnson,South,Hispanic,79.6
Texas,Jones,South,Hispanic,71.9
Texas,Karnes,South,Hispanic,72.6
Texas,Kaufman,South,Hispanic,79.1
Texas,Kendall,South,Hispanic,83.2
Texas,Kerr,South,Hispanic,79.6
Texas,Kleberg,South,Hispanic,72.8
Texas,Lamar,South,Hispanic,99.0
Texas,Lamb,South,Hispanic,71.6
Texas,Lampasas,South,Hispanic,78.2
Texas,Lavaca,South,Hispanic,82.4
Texas,Lee,South,Hispanic,76.0
Texas,Leon,South,Hispanic,93.9
Texas,Liberty,South,Hispanic,77.8
Texas,Limestone,South,Hispanic,86.6
Texas,Live Oak,South,Hispanic,76.3
Texas,Llano,South,Hispanic,83.4
Texas,Lubbock,South,Hispanic,72.7
Texas,Lynn,South,Hispanic,68.2
Texas,McCulloch,South,Hispanic,69.8
Texas,McLennan,South,Hispanic,77.6
Texas,Madison,South,Hispanic,83.1
Texas,Martin,South,Hispanic,70.7
Texas,Matagorda,South,Hispanic,76.1
Texas,Medina,South,Hispanic,76.7
Texas,Midland,South,Hispanic,76.2
Texas,Milam,South,Hispanic,75.7
Texas,Mitchell,South,Hispanic,74.7
Texas,Montague,South,Hispanic,80.4
Texas,Montgomery,South,Hispanic,82.5
Texas,Moore,South,Hispanic,76.6
Texas,Nacogdoches,South,Hispanic,85.2
Texas,Navarro,South,Hispanic,79.8
Texas,Nolan,South,Hispanic,74.2
Texas,Nueces,South,Hispanic,76.2
Texas,Ochiltree,South,Hispanic,78.4
Texas,Orange,South,Hispanic,96.3
Texas,Palo Pinto,South,Hispanic,75.5
Texas,Panola,South,Hispanic,85.9
Texas,Parker,South,Hispanic,80.5
Texas,Parmer,South,Hispanic,79.8
Texas,Pecos,South,Hispanic,73.6
Texas,Polk,South,Hispanic,81.5
Texas,Potter,South,Hispanic,73.8
Texas,Randall,South,Hispanic,77.5
Texas,Reeves,South,Hispanic,72.7
Texas,Refugio,South,Hispanic,75.1
Texas,Robertson,South,Hispanic,76.7
Texas,Rockwall,South,Hispanic,82.1
Texas,Runnels,South,Hispanic,72.3
Texas,Rusk,South,Hispanic,85.4
Texas,San Jacinto,South,Hispanic,82.0
Texas,San Patricio,South,Hispanic,73.5
Texas,San Saba,South,Hispanic,75.7
Texas,Scurry,South,Hispanic,72.0
Texas,Shelby,South,Hispanic,102.3
Texas,Smith,South,Hispanic,83.9
Texas,Somervell,South,Hispanic,86.6
Texas,Starr,South,Hispanic,73.3
Texas,Stephens,South,Hispanic,82.5
Texas,Swisher,South,Hispanic,70.2
Texas,Tarrant,South,Hispanic,80.1
Texas,Taylor,South,Hispanic,73.8
Texas,Terry,South,Hispanic,69.8
Texas,Titus,South,Hispanic,100.0
Texas,Tom Green,South,Hispanic,76.1
Texas,Travis,South,Hispanic,81.1
Texas,Uvalde,South,Hispanic,71.7
Texas,Val Verde,South,Hispanic,74.2
Texas,Van Zandt,South,Hispanic,84.1
Texas,Victoria,South,Hispanic,73.9
Texas,Walker,South,Hispanic,79.0
Texas,Waller,South,Hispanic,79.1
Texas,Ward,South,Hispanic,73.8
Texas,Washington,South,Hispanic,92.5
Texas,Webb,South,Hispanic,75.3
Texas,Wharton,South,Hispanic,75.3
Texas,Wichita,South,Hispanic,75.3
Texas,Wilbarger,South,Hispanic,72.2
Texas,Willacy,South,Hispanic,72.0
Texas,Williamson,South,Hispanic,82.6
Texas,Wilson,South,Hispanic,77.1
Texas,Winkler,South,Hispanic,73.5
Texas,Wise,South,Hispanic,78.0
Texas,Wood,South,Hispanic,92.3
Texas,Yoakum,South,Hispanic,71.7
Texas,Young,South,Hispanic,74.6
Utah,Box Elder,West,Hispanic,74.9
Utah,Cache,West,Hispanic,81.0
Utah,Carbon,West,Hispanic,73.0
Utah,Davis,West,Hispanic,80.5
Utah,Iron,West,Hispanic,82.0
Utah,Millard,West,Hispanic,107.0
Utah,Salt Lake,West,Hispanic,80.4
Utah,Summit,West,Hispanic,83.8
Utah,Tooele,West,Hispanic,77.8
Utah,Uintah,West,Hispanic,84.2
Utah,Utah,West,Hispanic,83.3
Utah,Wasatch,West,Hispanic,79.7
Utah,Washington,West,Hispanic,84.2
Utah,Weber,West,Hispanic,77.3
Vermont,Chittenden,Northeast,Hispanic,85.4
Virginia,Albemarle,South,Hispanic,88.3
Virginia,Arlington,South,Hispanic,89.2
Virginia,Augusta,South,Hispanic,80.4
Virginia,Bedford,South,Hispanic,95.6
Virginia,Campbell,South,Hispanic,95.4
Virginia,Caroline,South,Hispanic,83.8
Virginia,Chesterfield,South,Hispanic,80.2
Virginia,Culpeper,South,Hispanic,93.5
Virginia,Fairfax,South,Hispanic,86.8
Virginia,Fauquier,South,Hispanic,88.6
Virginia,Franklin,South,Hispanic,93.4
Virginia,Frederick,South,Hispanic,85.1
Virginia,Hanover,South,Hispanic,89.5
Virginia,Henrico,South,Hispanic,82.6
Virginia,Henry,South,Hispanic,89.3
Virginia,James City,South,Hispanic,82.7
Virginia,King George,South,Hispanic,80.5
Virginia,Loudoun,South,Hispanic,87.0
Virginia,Montgomery,South,Hispanic,82.2
Virginia,Orange,South,Hispanic,94.0
Virginia,Pittsylvania,South,Hispanic,96.0
Virginia,Prince George,South,Hispanic,82.3
Virginia,Prince William,South,Hispanic,82.5
Virginia,Roanoke,South,Hispanic,92.9
Virginia,Rockingham,South,Hispanic,83.3
Virginia,Shenandoah,South,Hispanic,80.4
Virginia,Spotsylvania,South,Hispanic,81.9
Virginia,Stafford,South,Hispanic,82.3
Virginia,York,South,Hispanic,86.7
Virginia,Alexandria City,South,Hispanic,85.2
Virginia,Charlottesville City,South,Hispanic,87.9
Virginia,Chesapeake City,South,Hispanic,84.4
Virginia,Danville City,South,Hispanic,77.7
Virginia,Fairfax City,South,Hispanic,80.2
Virginia,Fredericksburg City,South,Hispanic,80.6
Virginia,Hampton City,South,Hispanic,86.0
Virginia,Harrisonburg City,South,Hispanic,84.8
Virginia,Hopewell City,South,Hispanic,95.1
Virginia,Lynchburg City,South,Hispanic,78.5
Virginia,Manassas City,South,Hispanic,79.1
Virginia,Newport News City,South,Hispanic,83.5
Virginia,Norfolk City,South,Hispanic,82.1
